id,timestamp_utc,i_value
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 08:40:21.552,3062
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 09:11:02.242,3062
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 09:40:21.226,3062
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 09:51:02.312,3062
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 10:40:23.582,3062
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 11:14:59.682,3062
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 11:40:27.912,3062
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 12:40:26.032,3062
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 13:40:00.782,3062
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 13:40:26.714,3062
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 14:08:43.812,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 14:40:26.882,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 15:02:01.952,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 15:40:21.612,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 16:40:24.732,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 17:40:22.852,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 18:20:00.212,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 18:44:09.572,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 19:40:23.062,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 20:48:05.832,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 20:58:14.042,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 21:40:23.102,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 22:40:32.232,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-27 23:40:25.305,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 00:40:24.472,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 01:54:04.652,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 03:04:04.052,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 03:40:26.442,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 04:40:26.562,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 05:25:21.092,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 05:45:00.732,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 06:40:23.812,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 07:40:28.944,3063
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 08:25:13.452,3064
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 08:40:25.452,3064
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 09:09:05.742,3064
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 09:54:03.642,3064
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 10:40:28.312,3064
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 12:02:02.712,3064
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 12:26:36.29,3065
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 12:35:02.772,3065
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 12:40:31.752,3065
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 12:50:38.772,3066
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 13:40:24.872,3066
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 14:21:03.138,3066
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 14:38:01.022,3066
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 14:40:26.192,3066
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 15:17:24.272,3067
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 15:40:25.312,3067
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 16:11:43.422,3068
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 16:13:33.382,3069
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 16:40:26.432,3069
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 17:21:20.512,3070
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 17:32:47.542,3071
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 17:40:26.552,3071
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 18:40:26.672,3071
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 18:49:03.522,3072
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 19:40:25.992,3072
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 20:34:53.102,3073
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 20:37:46.113,3074
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 20:40:35.113,3074
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 20:41:25.122,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 21:40:25.242,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 22:43:02.792,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 23:39:04.502,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 23:40:30.082,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-28 23:46:12.522,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 00:40:26.602,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 01:40:27.722,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 02:40:26.832,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 03:40:28.914,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 04:18:04.862,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 04:40:31.082,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 05:34:13.992,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 05:43:36.863,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 06:40:27.102,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 07:40:30.222,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 08:40:29.342,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 09:40:32.462,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 09:45:04.102,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 09:52:00.522,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 10:40:32.792,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 11:05:06.262,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 11:40:29.312,3075
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 12:25:17.402,3076
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 12:40:28.432,3076
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 12:44:53.442,3077
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 13:40:27.552,3077
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 13:45:57.592,3077
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 14:03:33.212,3078
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 14:40:27.238,3078
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 15:40:30.402,3078
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 16:26:21.812,3078
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 16:43:57.252,3078
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 16:59:19.596,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 17:40:27.722,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 18:40:29.852,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 19:40:35.962,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 20:40:28.092,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 21:40:28.212,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 22:40:29.332,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-29 23:40:28.452,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 00:40:28.572,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 01:40:28.653,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 02:40:29.812,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 03:40:29.942,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 04:40:33.062,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 05:40:30.192,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 06:40:30.312,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 07:40:30.432,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 08:40:29.562,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 08:42:02.792,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 09:40:31.082,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 10:40:31.212,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 11:40:30.332,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 12:40:31.452,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 13:40:30.572,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 14:40:31.702,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 15:40:41.812,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 16:40:30.932,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 17:40:32.052,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 18:40:31.172,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 19:40:35.292,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 20:40:32.412,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 20:57:00.472,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 21:40:31.732,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 22:40:34.862,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-30 23:40:36.982,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 00:40:32.065,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 01:40:34.232,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 02:40:34.362,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 03:40:32.482,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 04:40:33.602,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 05:40:33.722,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 06:40:36.842,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 07:38:01.982,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 07:40:35.162,3079
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 07:58:56.202,3080
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 08:16:49.232,3081
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 08:25:56.082,3081
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 08:31:05.492,3081
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 08:40:33.482,3081
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 09:40:35.612,3081
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 10:01:57.532,3081
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 10:17:06.112,3081
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 10:40:34.322,3081
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 10:51:16.342,3082
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 11:40:40.442,3082
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 12:40:34.562,3082
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 13:40:33.682,3082
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 13:59:59.552,3082
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 14:40:33.566,3082
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 15:40:33.732,3082
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 16:40:33.852,3082
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 17:32:28.939,3083
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 17:32:28.955,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 17:40:34.982,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 18:40:34.102,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 19:40:35.222,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 19:54:00.722,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 20:40:39.732,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 21:01:03.002,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 21:40:43.052,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 22:09:58.152,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 22:40:35.741,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-10-31 23:40:35.902,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 00:40:35.022,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 01:26:58.752,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 01:40:37.906,3084
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 02:17:03.022,3085
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 02:40:37.072,3085
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 03:18:01.372,3085
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 03:32:59.212,3085
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 03:40:35.192,3085
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 04:19:57.342,3085
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 04:40:35.312,3085
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 05:40:35.442,3085
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 05:59:04.472,3086
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 06:40:36.562,3086
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 07:40:35.682,3086
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 08:40:35.802,3086
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 09:40:35.922,3086
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 09:51:01.162,3086
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 10:40:39.642,3086
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 11:40:36.719,3086
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 12:40:36.882,3086
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 13:40:41.996,3086
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 14:40:37.112,3086
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 15:06:39.162,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 15:40:37.232,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 16:40:37.342,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 17:40:38.462,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 18:40:37.582,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 19:40:37.692,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 20:40:37.812,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 21:40:37.932,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 22:40:39.052,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-01 23:40:38.172,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 00:40:39.302,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 01:40:38.422,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 02:40:42.532,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 03:40:39.662,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 04:40:38.782,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 05:40:39.858,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 06:40:42.022,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 07:40:39.142,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 08:40:39.262,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 09:40:42.372,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 10:40:41.532,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 11:40:40.602,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 12:40:41.685,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 13:40:40.882,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 14:40:41.962,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 15:40:41.082,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 16:40:40.192,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 17:40:42.312,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 18:40:40.432,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 19:40:40.552,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 20:40:40.635,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 21:40:44.743,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 22:40:40.878,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-02 23:40:41.082,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 00:40:44.118,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 01:40:48.272,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 02:40:41.35,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 03:40:42.512,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 04:40:42.632,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 05:40:41.782,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 06:40:41.862,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 07:40:44.931,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 09:12:44.832,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 09:39:57.832,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 09:40:47.002,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 09:52:19.902,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 10:00:59.672,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 10:40:41.722,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 11:16:18.672,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 11:40:43.822,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 12:40:43.932,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 13:40:43.042,3087
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 14:16:55.122,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 14:40:44.162,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 15:40:42.282,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 16:40:43.402,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 17:40:42.522,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 18:40:43.632,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 19:40:43.718,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 20:40:42.872,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 21:40:42.992,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 22:40:44.102,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-03 23:40:43.222,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 00:40:50.343,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 01:40:48.462,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 02:45:30.872,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 03:40:54.112,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 04:40:48.193,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 05:40:46.352,3088
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 06:18:52.422,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 06:40:45.462,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 07:40:48.572,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 08:40:45.677,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 09:40:44.802,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 10:40:45.912,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 11:40:49.032,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 12:40:45.142,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 13:40:45.262,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 14:17:58.582,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 14:40:48.152,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 15:40:45.262,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 16:39:11.302,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 16:40:45.482,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 17:40:50.602,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 18:45:05.962,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 19:40:47.442,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 20:25:02.802,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 20:38:14.172,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 20:40:47.552,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 21:40:46.672,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-04 22:40:46.792,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 01:49:15.782,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 02:41:59.682,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 02:57:19.112,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 03:08:03.132,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 03:40:46.772,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 04:40:51.882,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 05:54:02.452,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 06:40:47.122,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 08:05:19.312,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 08:28:00.562,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 08:40:47.562,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 09:12:13.642,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 10:49:00.032,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 11:59:59.572,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 12:18:25.202,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 12:40:55.422,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 13:40:49.532,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 14:40:57.652,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 15:40:47.772,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 15:52:29.022,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 16:01:02.442,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 16:21:04.682,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 16:40:50.302,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 17:25:47.002,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 17:40:49.012,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 18:07:26.942,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 18:32:18.632,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 18:39:57.702,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 18:41:15.652,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 18:52:42.472,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 19:08:01.502,3089
